5.41951 10.1131
5.41951 10.1193
5.41951 10.1979
5.39204 10.0654
5.41951 10.0304
5.41951 10.2628
5.36989 10.3371
5.36989 10.1372
5.36989 10.3638
5.36989 10.1635
5.38582 10.1725
5.36989 10.3368
5.36989 10.0609
5.36989 10.0754
5.36989 10.2392
5.36989 10.3667
5.36989 10.3773
5.36989 10.1407
5.34242 10.3176
5.34242 10.3292
5.32989 10.1689
5.32989 10.1245
5.32989 10.187
5.25908 10.174
5.35534 10.0831
5.25908 10.2057
5.49595 10.0743
5.28753 10.4801
5.3754 10.4174
5.28453 10.5738
5.28453 10.2489
5.3754 10.4593
5.28453 10.3948
5.25908 10.1227
5.25908 10.2862
5.25908 10.2191
5.25908 10.0204
5.25908 10.3323
5.34569 10.2812
5.28453 10.3453
5.34924 10.1118
5.25908 10.4788
5.3754 10.1382
5.3754 10.3058
5.3754 10.602
5.25908 10.3404
5.25908 10.3587
5.25908 10.2592
5.21731 10.0623
5.25908 10.1742
5.13727 10.2369
5.13727 10.1339
5.13727 10.0535
5.13727 9.96441
5.13727 10.2526
5.13727 10.1566
5.16811 10.2132
5.13727 10.1549
5.13727 10.1812
5.13727 10.1793
5.13727 10.0713
5.13727 10.0402
5.13727 10.0178
5.13727 10.0687
5.13727 10.0614
5.13727 9.90277
5.13727 9.93232
5.13727 10.0214
5.13727 10.0319
5.28453 10.1612
5.13727 10.4078
5.13727 10.097
5.25908 10.1783
5.13727 10.2503
5.13727 10.0839
5.13727 9.858
5.13727 10.0343
5.16811 10.004
5.16811 10.1882
5.21731 10.2913
5.16811 10.2375
5.13727 10.3226
5.13727 10.1844
5.13727 10.1413
5.30528 10.279
5.31287 10.3677
5.31287 10.2047
5.27539 10.2482
5.24643 10.4154
5.24643 10.5136
5.16811 10.3278
5.13727 10.3731
5.21558 10.2314
5.13727 10.1692
5.13727 10.2715
5.13727 10.0737
5.13727 10.1947
5.13727 10.0074
5.13727 10.1073
5.13727 9.98136
5.13727 9.96054
5.13727 9.81661
5.13727 10.1087
5.13727 10.1356
5.13727 10.0018
5.13727 9.9931
5.13727 9.861
5.13727 10.112
5.13727 10.1185
5.13727 10.2619
5.13727 9.97798
5.13727 9.83994
5.13727 10.1167
5.13727 10.1775
5.25898 9.85744
5.16811 10.1601
5.16811 10.1548
5.13727 10.0587
5.13727 10.0767
5.13727 10.0943
5.13727 10.0331
5.13727 9.86303
5.16811 10.0015
5.16811 10.2586
5.13727 10.1329
5.13727 10.2471
5.08012 10.0592
5.08012 10.2692
5.08012 10.1642
5.08012 9.97872
5.1173 10.0669
5.1173 10.1566
5.1173 10.3547
5.08012 10.4521
5.08012 10.1298
5.41499 10.1633
5.1173 10.3631
5.1173 10.0901
5.1173 10.29
5.1173 10.2069
5.1173 10.1949
5.1173 10.0612
5.08012 9.7338
5.08012 10.1074
5.08012 10.1764
5.08012 9.94106
5.08012 9.78927
5.08012 9.86909
5.0607 9.68961
5.08012 10.109
5.08012 9.96806
5.0607 10.2372
5.0607 10.2292
5.0607 10.0758
5.08012 9.99774
5.0607 10.2477
5.0607 10.0015
5.0607 10.0951
5.0607 9.99347
5.0607 9.94221
5.18788 10.0397
5.0607 9.98498
5.0607 9.99115
5.0607 9.84769
5.0607 9.91722
5.0607 9.96587
5.0607 9.96307
5.0607 10.128
5.0607 10.1776
5.0607 10.0766
5.0607 10.2211
5.0607 10.0063
5.0607 9.78031
5.0607 10.0329
5.0607 9.99678
5.09701 10.0943
5.09701 10.1167
5.09701 10.0076
5.08434 10.0024
5.09701 10.2094
5.0607 9.8935
5.09701 10.0983
5.40985 10.1688
5.25093 10.353
5.25493 10.5222
5.18788 10.4136
5.09701 10.4437
5.0607 10.3909
5.0607 10.1283
5.0607 10.0578
5.0607 10.0562
5.0607 9.90077
5.0607 9.91847
5.10005 10.0982
5.10005 10.2737
5.10005 10.1085
5.10005 10.1176
5.10005 10.2499
5.10005 10.201
5.10005 10.1286
5.10005 10.0465
5.06392 10.2245
5.06392 9.9783
5.06392 9.85767
5.06392 10.0368
5.06392 9.79129
5.06392 9.94146
5.06392 10.1553
5.06392 10.008
5.06392 10.1943
5.06392 10.0057
5.0607 9.90148
5.0607 10.0009
5.0607 9.79227
5.0607 9.90489
5.0607 9.83347
5.0607 9.72349
5.0607 9.9761
5.0607 9.86186
5.0607 9.91367
5.18788 10.0682
5.25493 10.2938
5.25493 10.2057
5.0607 9.74487
5.0607 9.88298
5.0607 10.1211
5.0607 10.1335
5.0607 10.0215
5.0607 9.94438
5.0607 10.0111
5.0607 9.90694
5.0607 9.96251
5.0607 10.0134
5.0607 10.0422
5.0607 9.75329
5.0607 10.0577
5.0607 9.93881
5.09701 10.118
5.0607 10.1515
5.0607 10.3052
5.0474 9.95873
5.0607 9.82721
5.0607 10.0804
5.0607 9.89075
5.0474 10.0317
5.17521 10.165
5.17521 10.3152
5.08917 10.0587
5.24226 10.2805
5.08434 10.339
5.08434 9.99498
5.08434 10.1557
5.0474 10.2359
5.0474 10.0262
5.0474 9.92851
5.0474 9.90643
5.0474 10.0186
5.0474 9.84514
5.2219 9.80463
5.0474 10.2682
5.06519 10.1656
5.06519 10.0226
5.06519 10.25
5.06519 9.97828
5.06519 10.0284
5.06519 9.94432
5.06519 10.1005
5.06519 9.94181
5.17598 10.1754
5.17598 10.0492
5.19239 10.0651
5.04817 10.2474
5.04817 10.0253
5.04817 9.9747
5.08511 10.162
5.17598 10.1348
5.17598 10.1576
5.04817 10.2769
5.00204 10.2024
5.00204 10.1912
5.00204 10.0836
5.00204 9.94086
5.00204 10.1267
5.00204 9.89583
5.00204 9.89737
5.00204 9.98916
5.00204 10.0658
5.00204 9.85869
5.00204 9.72482
5.03898 10.1268
5.03898 10.0454
5.03898 10.0686
5.03898 10.0377
5.00204 9.99587
5.00204 10.0157
5.00204 10.0821
5.00204 9.8361
5.00204 9.95407
5.00204 9.97728
5.00204 10.2171
5.00204 10.2391
5.1969 10.136
5.12985 10.132
5.00204 10.2069
5.00204 10.0606
5.00204 9.86618
5.00204 10.1329
5.00204 9.95388
5.00204 9.92724
5.00204 9.80902
5.00204 9.88889
5.00204 10.0503
5.00204 10.0195
5.00204 9.83532
5.00204 9.98467
5.00204 9.99219
5.00204 9.90029
5.00204 9.80906
5.03898 10.0324
5.31696 10.0455
5.04302 9.9941
5.00204 10.3913
5.00204 10.2812
5.00204 9.86466
5.00204 9.75175
5.03898 10.0747
5.03898 10.1027
5.03898 10.0833
5.02119 10.0811
5.10531 10.0753
5.10531 9.90733
5.00204 10.2385
5.00204 9.89714
5.04216 10.1982
5.04216 10.0991
5.04216 9.83278
5.00204 10.1577
5.00204 9.86276
5.00204 9.93955
5.00204 9.85864
5.00204 10.1071
5.00204 9.91481
5.00204 9.89911
5.00204 9.89388
5.00204 9.82349
5.00204 10.0354
5.00204 10.191
5.00204 10.0969
5.00204 9.99612
5.00204 10.1925
5.00204 10.2537
5.00204 9.98752
5.00204 9.7838
5.00204 9.82634
5.00204 9.85261
5.00204 9.83623
5.00204 9.82542
5.00204 9.94602
5.00204 10.0858
5.00204 10.2474
5.00204 10.1223
5.17781 9.99777
5.00204 10.029
5.00204 10.0196
4.98426 9.97568
4.98426 9.90495
4.98426 9.80461
4.98426 9.98195
5.00204 9.95423
4.98426 9.9089
4.98426 10.0192
4.98426 9.99168
5.11206 10.1337
5.02119 10.1786
5.11206 10.0537
4.98426 10.112
4.98426 10.3641
4.98426 9.95835
4.98426 9.86869
4.98426 9.96779
4.98426 10.1705
4.98426 10.0247
4.98426 9.86855
4.98426 9.87919
4.98426 9.94535
4.98426 9.94677
4.98426 9.8763
4.98426 9.89356
4.98426 10.0056
4.98426 10.0694
4.98426 10.1229
4.98426 9.84219
4.98426 10.0878
4.98426 10.0772
5.06456 9.96127
5.06456 9.85003
5.06456 10.0864
5.06456 9.82282
5.06456 10.2344
5.06456 10.1011
5.06456 9.8852
5.06456 10.0997
5.06456 10.0837
5.06456 10.0286
5.06456 9.92336
5.1015 10.1921
5.06456 10.2139
5.1015 10.2986
5.06456 10.085
5.06456 10.2756
5.06456 9.96024
5.06456 10.0458
5.06456 10.0312
5.06456 10.2984
5.06456 9.98427
5.06456 9.9125
5.06456 9.95029
5.06456 10.1766
5.06456 10.1754
5.06456 10.0743
5.06456 10.0156
5.06456 10.0687
5.06456 9.8661
5.06456 9.91785
5.06456 9.99635
5.06456 9.95889
5.21135 10.0641
5.12771 10.1294
5.1015 10.0026
5.16465 10.0655
5.12771 10.0353
5.06456 10.029
5.06456 9.9785
5.06456 10.0348
5.11206 10.0575
5.06456 10.0405
5.06456 10.0356
5.1015 10.116
5.06456 10.1654
5.06456 10.0585
5.06456 10.085
5.06456 9.85879
5.06456 9.99472
5.06456 9.89412
5.06456 10.1059
5.06456 10.0572
5.1015 10.0794
5.1015 10.181
5.29599 10.1454
5.10554 10.195
5.3004 10.0438
5.29599 10.1123
5.10554 10.1768
5.14247 10.3817
5.14247 10.2903
5.19237 10.4179
5.1015 10.0396
5.06456 10.1553
5.06456 10.0076
5.06456 10.2541
5.06456 9.99109
5.06456 10.1644
5.06456 10.0675
5.06456 10.0729
5.06456 10.0166
5.25942 9.95696
5.06456 10.227
5.06456 10.0652
5.06456 10.2481
5.19237 10.2482
5.1015 10.2584
5.06456 10.175
5.06456 10.1601
5.06456 10.0665
5.06456 9.91093
5.10468 9.95396
5.06456 9.88984
5.06456 10.0798
5.06456 9.9858
5.06456 10.078
5.06456 9.92771
5.06456 10.0722
5.06456 9.65631
5.06456 9.78748
5.06456 10.0431
5.06456 9.99111
5.06456 9.97744
5.13731 9.95064
5.17424 10.1526
5.06456 10.3287
5.06456 10.039
5.06456 10.1776
5.1015 10.1285
5.06456 10.1945
5.06456 10.0263
5.06456 10.2058
5.06456 10.099
5.06456 10.0431
5.06456 9.96221
5.06456 9.99282
5.06456 9.90988
5.06456 10.1301
5.06456 9.93579
5.06456 9.93697
5.06456 10.3015
5.06456 10.0097
5.06456 9.91498
5.06456 9.97046
5.06456 10.1681
5.06456 10.065
5.06456 9.95009
5.40401 10.0089
5.06939 9.97976
5.06456 10.0476
5.06456 9.90671
5.06456 9.91119
5.06456 9.90888
5.06456 10.0568
5.1015 10.1905
5.06456 9.91573
5.06456 10.0798
5.02602 10.0131
4.98909 10.2062
4.98909 9.88752
4.98909 9.92135
4.98909 9.92043
4.98909 9.895
5.2645 10.2104
5.17508 10.1926
4.98909 10.4308
4.98909 9.89784
4.98909 9.73557
4.98909 9.885
4.98909 9.78654
4.98909 9.97303
4.98909 10.0891
4.98909 10.2765
4.98909 10.1023
4.98909 9.91715
4.98909 9.77807
4.98909 9.95445
4.98909 10.0472
4.98909 10.0549
4.98909 10.0379
4.98909 10.2004
4.98909 10.0834
4.98909 9.83458
4.98909 10.0337
5.03344 9.9769
5.03344 10.0631
4.98909 10.1033
4.98909 10.0854
4.98909 10.0414
5.02602 9.9744
5.02602 10.1741
4.98909 9.93916
4.98909 10.0422
4.98909 10.0986
4.98909 10.0711
4.9973 9.96774
4.98909 10.2185
4.98909 10.0507
4.98909 9.92996
4.98909 10.0249
4.98426 9.8856
4.98426 9.82427
5.02119 10.0275
5.31888 9.96953
5.31888 10.1804
5.17912 10.2648
5.02437 10.3638
5.02602 10.0508
5.02602 10.2929
5.02602 10.0281
5.02119 9.98289
4.98909 10.1074
5.09083 10.0872
4.98909 10.1451
4.98426 10.3025
4.98426 10.0865
4.98426 10.1546
4.98426 10.032
4.98426 9.81449
5.02119 9.86467
4.98426 10.1708
4.98426 10.0357
5.11645 9.90244
5.07927 10.1411
5.07927 10.2435
5.07927 10.2747
5.16943 10.0244
5.07927 10.1215
5.07927 9.94728
5.07927 10.0745
5.07927 10.041
5.07927 9.9501
5.07927 10.1254
5.07927 10.0334
5.07927 10.061
5.07927 9.88049
5.07927 9.82043
5.07927 9.82206
5.07927 10.1455
5.07927 9.88141
5.07927 9.80329
5.11645 9.77255
5.11645 10.1784
5.11645 10.0649
5.07927 9.9225
5.11645 9.96015
5.11645 9.92854
5.07927 9.97138
5.07927 10.0055
5.11645 9.98138
5.11645 10.3324
5.07927 10.1917
5.11645 10.2016
5.11645 10.0971
5.11645 10.1136
5.11645 10.0247
5.11645 10.0678
5.06732 10.1252
5.06732 10.2543
5.06732 10.1567
5.06732 10.0307
5.03038 10.2243
5.03038 10.0781
5.03038 10.3207
5.03038 10.134
5.03038 9.80497
5.03038 9.84632
5.03038 9.83569
5.03038 9.77782
5.03038 9.98598
5.03038 10.0684
5.16302 10.1099
5.06732 10.0776
5.06732 10.0777
5.07215 10.1516
5.06732 10.0353
5.03038 10.1846
5.03038 10.0298
5.03038 9.95369
5.03038 9.68626
5.22524 9.94991
5.03038 10.1342
5.03038 9.88702
5.03038 10.0704
5.03038 10.4231
5.03038 10.2076
5.03038 10.0737
5.03038 9.88155
5.03038 10.0155
5.03038 10.3183
5.03038 10.0496
5.03038 10.037
5.03038 10.0917
5.03038 10.007
4.99247 10.0289
4.99247 9.79921
4.99247 10.0807
4.99247 9.99141
4.99247 10.0521
4.99247 9.72569
4.99247 9.84715
5.12028 10.1897
5.12028 10.0961
4.99247 10.2605
5.02941 9.99533
5.02941 10.164
4.99247 10.0525
4.99247 9.95703
4.99247 9.81252
4.99247 9.98691
4.99247 9.89266
4.99247 9.96479
4.99247 9.96754
4.99247 9.81856
4.99247 9.98211
4.99247 10.0147
4.99247 9.99239
5.18733 10.2713
4.99247 10.1318
4.99247 10.336
4.99247 9.86491
5.12028 10.0764
5.02941 10.2581
5.32654 10.044
5.00934 10.2844
5.11259 10.2207
5.00934 10.0507
5.00934 10.2282
5.00934 10.197
5.00934 10.1492
5.00934 10.1178
5.04627 10.047
5.00934 10.4622
5.04627 10.1788
5.04627 10.2262
5.2042 10.1827
5.00934 10.4297
5.00934 10.287
5.00934 9.90106
5.00934 9.97142
5.00934 9.70732
5.00934 10.0671
5.00934 10.0386
5.04627 10.1072
5.13714 10.1774
5.13714 10.2173
5.04627 9.9924
5.04627 10.155
5.00934 9.96033
5.04627 9.88828
5.04627 9.99058
5.04627 10.1299
5.02713 10.0995
5.04627 10.0241
5.00934 10.1028
5.03776 9.89476
5.02483 9.77654
5.01021 9.93421
5.01021 10.0465
5.002 9.95585
5.04627 9.94991
5.002 10.015
5.00112 9.9578
5.03806 9.91411
5.03806 10.0025
5.002 10.242
5.07944 10.064
5.0725 9.98676
5.0725 10.0769
5.0725 10.0569
5.08079 10.0031
5.04627 10.2306
5.08079 10.0457
5.08079 10.0609
5.08079 9.92022
5.08079 10.0928
5.08079 10.0018
5.08079 10.1937
5.08079 10.2429
5.08079 10.0611
5.08079 9.97987
5.08079 10.0961
5.08079 10.1063
5.11692 10.1565
5.08079 10.1708
5.08079 10.1862
5.08079 10.0208
5.08079 10.2332
5.08079 10.015
5.08079 9.93098
5.08079 9.79239
5.13471 10.0561
5.29263 9.99865
5.08079 10.1989
5.08079 10.0468
5.09857 10.12
5.09857 9.96532
5.13471 9.98401
5.09857 10.0711
5.09857 10.1169
5.09857 10.1306
5.09857 9.94336
5.09857 9.99736
5.09857 9.95171
5.09857 10.0063
5.09857 10.1226
5.09857 9.99086
5.09857 10.0551
5.09857 9.7905
5.09857 9.91318
5.09857 9.81945
5.09857 9.90943
5.09857 9.90416
5.43239 10.07
5.13471 10.1451
5.43239 10.0026
5.29263 10.1821
5.22558 10.4066
5.09857 10.3089
5.09857 10.0789
5.09857 10.3528
5.09857 10.1045
5.10655 9.98293
5.10655 10.1027
5.10655 10.1071
5.10655 10.0394
5.10655 10.1252
5.10655 10.1627
5.10655 10.0526
5.10655 9.94798
5.10655 9.90689
5.10655 10.0105
5.10655 10.0604
5.10655 10.1115
5.10655 9.93432
5.10655 10.3053
5.10655 10.0586
5.10655 9.76777
5.10655 9.91585
5.10655 10.1062
5.10655 9.84789
5.10655 9.77035
5.10655 9.72625
5.09535 10.1333
5.09535 10.446
5.09623 10.2905
5.09623 10.1658
5.09623 9.96332
5.09623 10.2001
5.09945 10.1524
5.09623 10.0058
5.13558 10.0688
5.13254 10.0656
5.13254 9.98521
5.09945 10.1323
5.09945 10.0178
5.09945 10.0655
5.09945 10.0958
5.09945 10.1365
5.09945 10.0766
5.09945 10.2231
5.16676 10.0907
5.09945 10.189
5.09945 9.91753
5.27786 9.99466
5.09623 10.06
5.09623 10.3199
5.09623 9.96959
5.08331 9.89047
5.08331 9.93102
5.08331 10.325
5.08331 9.97327
5.08331 10.0238
5.08331 10.0702
5.08331 10.0836
5.08331 9.92918
5.08331 10.1183
5.08331 9.98795
5.08331 9.86998
5.08331 9.79218
5.08331 9.88615
5.07848 10.076
5.07848 9.98852
5.08331 9.92148
5.07848 10.1543
5.06462 10.0381
5.06462 10.104
5.07848 9.99867
5.08331 9.93528
5.06945 9.98603
5.10638 10.1154
5.09701 10.1485
5.25493 10.2622
5.27689 10.3156
5.09701 10.4708
5.0607 10.2173
5.09701 10.0963
5.09701 10.3179
5.0607 10.074
5.0607 10.0186
5.0607 9.99299
5.0607 10.1924
5.0607 9.96946
5.1462 10.3014
5.04683 10.2591
5.04683 10.0992
5.04683 9.9004
5.04683 10.0215
5.09701 10.175
5.0607 10.2161
5.0607 9.89763
5.04683 9.96948
5.04683 9.98638
5.13946 10.0385
5.13946 10.0151
5.13946 10.2026
5.17577 10.2779
5.17463 10.1887
5.17463 10.4019
5.17463 10.4166
5.04683 10.2472
5.08376 9.96898
5.13387 10.0321
5.08376 10.1193
5.08376 10.1308
5.04683 10.1885
5.04683 10.1671
5.04683 10.1487
5.04683 10.0478
5.08376 10.2146
5.04683 10.2152
5.04683 10.1294
5.08376 10.1538
5.08376 10.0546
5.04683 10.0939
5.04683 10.0872
5.04683 10.0628
5.04683 10.0962
5.04683 9.80306
5.04683 9.76588
5.04683 10.1454
5.04683 10.1175
5.04683 10.0538
5.04683 9.96578
5.04683 9.84462
5.24169 10.0127
5.24169 10.1346
5.08376 10.3285
5.17463 10.243
5.08376 10.075
5.08376 10.0456
5.08376 10.1641
5.08376 9.95909
5.08376 10.0614
5.08376 10.2295
5.04683 10.1359
5.17463 10.2704
5.17463 10.1338
5.17463 10.3214
5.04683 10.2986
5.04683 10.2545
5.04683 9.92052
5.04683 9.79483
5.04683 9.97435
5.04683 9.92752
5.04683 10.1813
5.04683 9.98081
5.1739 9.89747
5.13699 10.0763
5.04683 10.1152
5.04683 10.2065
5.04683 9.85759
5.08376 9.89868
5.04683 10.233
5.04683 10.03
5.04683 10.0103
5.04683 9.99087
5.04683 9.91189
5.04683 10.0361
5.08376 10.0536
5.04683 10.0578
5.08376 10.2491
5.1534 9.91146
5.04683 10.1364
5.08376 9.97915
5.08376 10.0841
5.04683 10.1687
5.08376 10.1451
5.16177 10.2368
5.04683 10.413
5.04683 10.0157
5.04683 10.1062
5.09572 10.1146
5.04683 10.043
5.04683 9.80583
5.04683 9.83176
5.04683 9.91501
5.17463 9.981
5.04683 9.92057
5.08376 10.2082
5.08376 10.003
4.99247 10.2431
5.26942 10.2122
5.24169 10.282
5.26942 10.0982
5.24169 10.2033
5.24169 10.2491
5.08376 10.2259
5.08376 10.3495
5.08376 10.0879
5.04683 10.0082
5.04683 9.97184
5.04683 9.82354
5.04683 10.0105
5.04683 10.0942
5.04683 9.99798
5.24169 10.1733
5.08376 10.2024
5.04683 9.96989
5.04683 10.1488
5.04683 9.93753
5.04683 10.0798
5.08376 10.1029
5.04683 9.90316
5.17463 10.1624
5.04683 10.1648
5.04683 10.1986
5.04683 10.0111
5.04683 10.0905
5.04683 10.0556
5.03038 9.7448
4.98426 9.76604
4.98426 10.0451
5.04683 9.86722
4.98426 10.1862
5.04683 10.0024
5.02119 10.2439
5.02119 10.0694
5.31688 10.1226
5.17912 10.4992
5.02119 10.2379
5.02119 10.0726
5.02119 10.3596
5.02119 10.095
4.98426 9.94001
4.98426 9.91502
4.98426 9.92399
4.98426 9.85634
4.98426 9.87239
4.98426 9.94769
4.98426 9.86007
4.98426 9.87344
5.02119 9.92407
4.98426 10.2779
4.98426 10.0718
5.02119 10.1237
5.02119 10.2133
4.98426 10.2698
4.98426 10.1344
5.27438 9.99487
5.11206 10.2047
5.02119 10.081
5.02119 10.2179
4.98426 10.2828
5.02119 10.2137
5.02119 10.1183
4.98426 10.14
4.98426 10.1836
5.32466 10.2182
4.98426 10.2387
4.98426 10.1749
4.98426 10.0402
4.98426 9.97689
4.98426 10.3415
4.98426 9.73143
4.98426 10.0326
4.98426 9.90373
4.98426 9.88331
4.98426 10.0546
4.98426 9.78289
4.98426 9.83454
4.98426 9.80878
4.98426 9.8927
4.98426 10.0912
4.98426 9.7603
4.98426 9.96689
4.98426 9.95005
4.98426 10.0689
4.98426 9.80365
4.98426 9.90207
4.98426 10.1706
5.03038 10.0357
4.98426 10.0198
5.17912 10.0507
5.17912 10.0753
4.98426 9.91345
4.98426 10.0071
4.98426 10.0854
4.98426 9.92892
4.98426 9.84495
4.98426 10.0727
4.98426 9.86731
4.98426 10.1316
4.98426 10.0812
4.98426 9.99437
5.11645 9.9431
5.02119 10.0935
4.98426 10.0325
4.98426 10.0701
5.02119 10.0103
5.02119 9.96719
5.02119 9.99682
4.98426 10.0554
4.98426 9.91533
4.98426 10.044
4.98426 10.1268
4.98426 9.8858
4.98426 9.87193
4.98426 9.72607
4.98426 10.0185
4.98426 9.84844
4.98426 9.9957
4.98426 9.7611
4.98426 10.0349
4.98426 9.85086
4.98426 9.93687
4.98426 9.77504
4.98426 10.0819
4.98426 10.1132
4.98426 10.1633
4.98426 10.0315
4.98426 9.86548
4.98426 10.0939
4.98426 9.98995
4.98426 9.93008
4.98426 9.85345
4.98426 10.0202
4.98426 9.94452
4.98426 9.92909
4.98426 9.98031
4.98426 9.8678
4.98426 9.98893
4.98426 9.81182
4.98426 9.93457
4.98426 9.91128
4.98426 10.0026
5.17912 9.94337
5.02119 10.0772
5.02119 10.108
4.98426 10.1042
4.98426 10.1372
4.98426 10.2327
4.98426 10.0098
4.98426 10.0047
4.98426 10.1504
4.98426 9.89287
4.98426 9.83041
5.31888 10.1309
5.06257 10.2198
4.98426 10.1853
4.98426 9.96872
4.98426 10.0093
4.98426 9.67118
4.98426 10
4.98426 10.0638
5.1173 10.0229
5.02119 10.1912
4.98426 10.2536
5.02119 10.0132
5.02119 10.0528
5.02119 9.94739
4.98426 10.0816
4.98426 10.053
4.98426 9.97263
4.98426 9.97962
4.98426 9.90097
4.98426 9.87598
4.98426 9.95113
4.98426 9.83771
4.98426 10.0434
4.98426 10.216
4.98426 9.94559
4.98426 10.0354
4.98426 10.07
5.02119 10.0234
5.02119 10.0385
5.02119 9.8647
5.02119 9.98103
5.02119 10.05
4.98426 10.261
4.98426 9.89026
4.98426 9.91398
4.98426 9.81826
5.13363 9.94883
5.08012 10.0292
5.08012 10.1486
5.1173 10.2158
5.27523 10.1407
5.08012 10.2352
5.08012 10.1088
5.1173 10.1913
5.08012 10.1689
5.1173 10.0159
5.1173 10.1853
5.07189 10.044
5.08012 10.0223
5.13509 9.87035
5.20817 10.1299
5.08012 10.143
5.08012 9.95901
5.08012 10.0545
5.08012 10.1456
5.08012 10.0866
5.08012 9.82272
5.22377 10.1868
5.14185 10.2003
5.09572 10.226
5.09572 10.3831
5.09572 10.0683
5.09572 9.91674
5.09572 10.1493
5.24413 10.0213
5.22377 10.065
5.20719 10.1427
5.20719 10.3284
5.20719 10.2702
5.20719 10.1415
5.335 10.2241
5.335 10.1816
5.24413 10.2313
5.20719 10.0762
5.20719 10.1192
5.335 10.2762
5.335 10.1218
5.335 10.1645
5.20719 9.99424
5.54181 10.0405
5.40205 10.2437
5.24413 10.1888
5.24413 10.1442
5.20719 10.1482
5.20719 10.0574
5.20719 10.2029
5.20719 9.98819
5.20719 9.76507
5.20719 10.1183
5.20719 10.4227
5.20719 9.79336
5.20719 9.9896
5.20719 10.0715
5.20719 9.99716
5.43351 10.0321
5.11036 10.2751
5.11036 10.206
5.11036 10.3204
5.07342 10.3293
5.07342 10.1802
5.07342 10.0313
5.07342 9.90599
5.07342 9.87908
5.07342 9.83519
5.07342 9.78445
5.07342 10.2362
5.07342 9.99473
5.07342 10.2733
5.07342 10.241
5.04817 9.92458
5.17598 10.0555
5.04817 10.1204
5.04817 10.1132
5.04817 10.0378
5.03038 10.0013
5.04817 9.84666
5.08511 10.2215
5.04817 10.0858
5.04817 9.88064
5.04817 9.93101
5.04817 9.92949
5.04817 9.88262
5.04817 10.0057
5.04817 10.0523
5.00204 9.94206
5.00204 9.94162
5.03898 9.92112
5.03898 10.2281
5.03898 10.3269
5.00204 10.2963
5.00204 10.1708
5.00204 10.0871
5.00204 10.0892
5.00204 9.99464
5.00204 10.0208
5.33856 10.0423
5.33856 10.2256
5.174 10.0891
5.15622 10.2508
5.06614 10.348
5.06614 10.1381
5.0292 10.1066
5.0292 10.3157
5.0292 9.91103
5.06614 10.104
5.06614 10.069
5.0292 9.99704
5.06614 9.93664
5.0292 10.197
5.0292 10.0526
5.0292 10.0218
5.0292 10.1342
5.0292 10.1438
5.0292 10.0561
5.0292 10.0288
5.0292 9.76495
5.12102 10.201
5.0292 10.026
5.0292 9.97786
5.0292 9.97602
5.0292 9.92366
5.0292 9.95504
5.0292 9.8991
5.0292 9.82788
5.0292 9.97855
5.0292 10.1043
5.0292 10.0607
5.0292 10.0029
5.0292 9.79162
5.15622 9.92485
5.0292 10.1374
5.0292 10.139
5.0292 10.1052
5.0292 10.0255
5.0292 9.85107
5.17994 10.0448
5.15622 10.2249
5.14301 10.3415
