
3.45662 , 4.43526 , 0.538759 , 0.650107 , 1.87352 , 0.478256 , 0.674254 , -0.612241 , 0.434456 , 0.962416 , 1.00682 , 0.459116 , 
3.39827 , 0.0399559 , 0.779545 , 1.01759 , -0.415467 , 0.729993 , 1.38978 , -0.605004 , 0.49982 , 1.11353 , -1.2592 , 0.499927 , 
0.00738204 , 0.272249 , 0.405112 , 2.67663 , 0.821162 , 0.564337 , 1.26072 , -2.33838 , 0.558791 , 1.15581 , 1.93857 , 0.47347 , 
1.63274 , -0.0209427 , 0.183472 , 0.301513 , 0.94178 , 0.318471 , 1.11359 , 39.9488 , 0.467633 , 0.997639 , 1.16892 , 0.501773 , 
2.01683 , 1.10656 , 0.795856 , 0.882442 , 3.56488 , 0.587278 , 0.795784 , -1.91366 , 0.444828 , 1.05894 , -1.36451 , 0.492457 , 
1.42575 , 0.00680884 , 0.766795 , 1.18297 , 0.0756621 , 0.303112 , 1.32856 , -2.66401 , 0.445122 , 1.09804 , 24.2558 , 0.503546 , 
0.410961 , 0.953966 , 0.486848 , 1.33954 , 0.0702513 , 0.47842 , 0.915264 , 0.257898 , 0.468772 , 0.946869 , -0.136811 , 0.531309 , 
0.169934 , 0.213007 , 0.278988 , 0.573678 , 0.840309 , 0.880221 , 1.00752 , 0.990388 , 0.426 , 1.05956 , 0.414118 , 0.523538 , 
0.100111 , 12.8191 , 0.689659 , 0.346461 , -0.668029 , 0.800849 , 1.35966 , 6.04494 , 0.310284 , 0.988803 , -0.762788 , 0.494216 , 
1.25416 , -0.0603651 , 0.00448915 , 0.156053 , -112.066 , 0.613153 , 0.716536 , 2.59421 , 0.568777 , 1.1394 , 0.896543 , 0.48802 , 
3.23599 , 1.39557 , 0.462136 , 1.9617 , 0.865165 , 0.279728 , 0.703086 , -0.21607 , 0.536429 , 1.0547 , 0.0746781 , 0.489952 , 
0.0173116 , -0.250714 , 0.747369 , 0.298623 , 0.52804 , 0.61858 , 1.13802 , 3.06853 , 0.496869 , 1.00913 , -0.312058 , 0.529553 , 
0.358366 , -0.528439 , 0.200616 , 0.416419 , -2.61878 , 0.652857 , 1.31999 , 3.28832 , 0.440642 , 1.10448 , -8.44364 , 0.511136 , 
0.546995 , 31.996 , 0.0297929 , 1.1254 , 4.24824 , 0.885357 , 0.50576 , -0.815635 , 0.441891 , 0.874259 , -2.26603 , 0.499256 , 
0.592663 , 0.801026 , 0.750336 , 0.916797 , 1.28345 , 0.452184 , 1.06869 , 1.20452 , 0.452397 , 1.06635 , 23.366 , 0.517566 , 
2.83103 , -0.265492 , 0.322722 , 1.22263 , 0.89068 , 0.585727 , 0.561303 , 0.919418 , 0.595818 , 0.908378 , 0.292114 , 0.522471 , 
0.970743 , 1.47501 , 0.128703 , 0.718496 , -4.94234 , 0.646519 , 1.20194 , -1.72823 , 0.386563 , 1.25324 , -0.404604 , 0.50083 , 
0.358557 , 10.7669 , 0.236282 , 1.18133 , 0.879149 , 0.280729 , 0.484907 , 19.7375 , 0.521691 , 1.0212 , 0.401755 , 0.521493 , 
0.142586 , -2.94685 , 0.27366 , 0.198978 , 2.67664 , 0.19877 , 0.567054 , -0.821679 , 0.67912 , 0.839686 , 0.698046 , 0.509095 , 
1.21604 , -1.23173 , 0.852708 , 0.192811 , -0.338792 , 0.976205 , 0.917336 , -0.0312477 , 0.330431 , 1.02528 , -2.68367 , 0.478265 , 
1.6292 , -0.23466 , 0.907727 , 1.49931 , 0.00872525 , 0.85733 , 0.651282 , 2.89972 , 0.641514 , 1.11972 , -1.74394 , 0.517672 , 
0.245074 , -1.66559 , 0.498652 , 1.69021 , -1.35271 , 0.611396 , 1.13098 , 1.42472 , 0.690574 , 1.05701 , 0.157092 , 0.52412 , 
0.507373 , -1.63175 , 0.614027 , 0.299539 , 6.40361 , 0.93827 , 0.657499 , 1.86122 , 0.68064 , 1.0574 , 6.0543 , 0.502726 , 
0.165121 , 0.113637 , 0.241903 , 1.68137 , -0.881318 , 0.504867 , 0.787666 , -2.33837 , 0.263135 , 0.941749 , 0.629747 , 0.492911 , 
0.218117 , 1.61451 , 0.621685 , 1.09641 , 1.43175 , 0.177455 , 1.51367 , 1.03669 , 0.533734 , 0.959499 , -1.21103 , 0.472165 , 
0.901951 , 1.39788 , 0.735318 , 0.239005 , -0.25772 , 0.475949 , 0.697003 , 15.2624 , 0.547721 , 1.18877 , -0.541262 , 0.478065 , 
0.662051 , -0.997463 , 0.964236 , 0.617885 , 0.704657 , 0.342079 , 0.630167 , 0.219849 , 0.553569 , 0.886677 , -1.66445 , 0.5195 , 
0.899836 , -0.252912 , 0.559306 , 1.94498 , 0.357605 , 0.925193 , 0.51976 , 0.110956 , 0.428272 , 1.18047 , -1.89491 , 0.533316 , 
1.79592 , -2.8289 , 0.523352 , 0.328303 , -0.184425 , 0.779081 , 0.688754 , 68.2487 , 0.582703 , 0.908668 , -0.0707289 , 0.443154 , 
0.495662 , -0.239925 , 0.950696 , 0.60921 , -18.4697 , 0.403024 , 0.680064 , -0.727157 , 0.494731 , 0.961759 , -1.14987 , 0.471113 , 
0.500822 , -0.560956 , 0.604284 , 0.177949 , -0.134551 , 0.221018 , 1.71438 , 49.8495 , 0.447402 , 0.866993 , -0.0203603 , 0.505459 , 
0.948923 , 0.694998 , 0.988739 , 0.199849 , 0.566491 , 0.618042 , 1.0709 , 1.87832 , 0.505466 , 0.95692 , -0.620296 , 0.481876 , 
0.228414 , 1.65304 , 0.934754 , 1.17954 , -2.32896 , 0.432839 , 1.44145 , 0.32187 , 0.490685 , 0.898804 , -2.24262 , 0.502245 , 
2.72902 , -0.217509 , 0.705847 , 2.11182 , 0.51795 , 0.618709 , 0.824354 , 0.730539 , 0.596618 , 0.869298 , 0.816351 , 0.481542 , 
1.99956 , 8.49227 , 0.890932 , 1.61955 , 1.09984 , 0.318179 , 1.32296 , -4.7489 , 0.495916 , 1.17253 , -3.84964 , 0.495694 , 
1.43724 , -2.00177 , 0.276278 , 1.03228 , 36.5814 , 0.395729 , 0.965314 , -6.14606 , 0.52862 , 1.02483 , -0.0146808 , 0.494025 , 
1.95648 , -0.933316 , 0.227544 , 0.284301 , 0.124616 , 0.750993 , 0.684694 , 11.1427 , 0.411033 , 1.02855 , -0.31785 , 0.509823 , 
0.161268 , 1.37879 , 0.941289 , 1.48429 , 0.504335 , 0.455742 , 0.55478 , 0.208289 , 0.414334 , 1.12167 , -1.2434 , 0.569436 , 
1.05523 , 2.5187 , 0.765294 , 0.731757 , 0.106133 , 0.684925 , 2.57381 , 0.478625 , 0.490015 , 1.03738 , -1.66684 , 0.459674 , 
1.02067 , -7.674 , 0.24656 , 1.29541 , -5.42272 , 0.256173 , 1.135 , -4.09676 , 0.462285 , 0.941459 , -1.53621 , 0.498162 , 
0.799507 , 0.0737324 , 0.718626 , 0.433151 , -0.351895 , 0.233703 , 0.992456 , -42.4332 , 0.581007 , 1.2285 , -9.53626 , 0.452039 , 
1.55316 , -3.9735 , 0.984363 , 3.42601 , 2.20655 , 0.699776 , 1.0862 , 13.2849 , 0.39482 , 1.13639 , 3.51457 , 0.465064 , 
2.44567 , 0.0694489 , 0.0299807 , 0.187226 , 0.324053 , 0.313266 , 1.53048 , 2.87723 , 0.405952 , 1.10245 , -1.41088 , 0.527227 , 
0.365753 , 1.6377 , 0.356853 , 1.27479 , -0.397501 , 0.786702 , 1.04043 , 0.36049 , 0.604444 , 1.1709 , 6.38238 , 0.517328 , 
0.804765 , -0.771418 , 0.759044 , 0.35314 , -1.16053 , 0.180229 , 1.06108 , -0.324932 , 0.427983 , 1.22933 , -2.60029 , 0.518132 , 
0.165656 , -116.577 , 0.499609 , 0.398952 , 3.80998 , 0.32034 , 1.26279 , 0.920821 , 0.369449 , 1.06928 , -0.133014 , 0.483692 , 
0.390969 , 0.43171 , 0.75118 , 0.688129 , -3.45469 , 0.568924 , 0.73804 , -2.1 , 0.561465 , 0.751132 , 0.421604 , 0.554554 , 
1.29614 , -0.316221 , 0.14008 , 1.142 , 0.949699 , 0.756932 , 0.981989 , -0.404452 , 0.577116 , 1.06483 , 1.84845 , 0.551993 , 
1.24134 , 9.40262 , 0.434606 , 0.622561 , -11.054 , 0.585591 , 0.68997 , 0.219806 , 0.354003 , 0.969449 , 0.0452996 , 0.53747 , 
0.725907 , -0.229052 , 0.386805 , 1.62682 , -0.525533 , 0.561479 , 0.811969 , 1.49675 , 0.551555 , 1.08661 , -1.67346 , 0.526208 , 
0.765591 , -3.35247 , 0.385132 , 1.15863 , -3.00164 , 0.215481 , 0.464324 , -1.18006 , 0.50595 , 0.963443 , -1.00075 , 0.479641 , 
1.09287 , -0.871021 , 0.73009 , 1.66377 , -0.883496 , 0.655017 , 0.631874 , -0.521098 , 0.443519 , 0.947315 , -0.543093 , 0.523363 , 
0.0404126 , -1.20276 , 0.433986 , 0.394384 , -3.38265 , 0.576738 , 0.844349 , 0.704968 , 0.474712 , 0.942876 , -0.0241403 , 0.535688 , 
1.88228 , 0.173111 , 0.219297 , 1.06086 , -0.635538 , 0.769392 , 1.23176 , 0.842452 , 0.338588 , 1.1778 , -1.41954 , 0.504932 , 
4.25294 , 0.171077 , 0.052254 , 2.2236 , 0.783556 , 0.441129 , 1.31013 , -0.59615 , 0.559405 , 0.998802 , 0.0640039 , 0.446462 , 
0.224901 , -0.0772125 , 0.907818 , 1.49739 , 1.69701 , 0.511353 , 1.03627 , -0.151017 , 0.542898 , 0.948828 , 1.65312 , 0.486535 , 
0.652465 , 0.165595 , 0.479001 , 1.5091 , 3.91039 , 0.750898 , 1.1299 , 1.45364 , 0.334834 , 0.920477 , 7.49443 , 0.449285 , 
2.09087 , -2.33428 , 0.985006 , 1.80392 , 0.0110917 , 0.611729 , 1.27328 , -2.63595 , 0.514292 , 1.0055 , 5.43664 , 0.483982 , 
0.0336804 , 5.67283 , 0.881387 , 0.624179 , 0.547277 , 0.295588 , 1.17186 , 2.08601 , 0.498451 , 0.766961 , 3.39887 , 0.487319 , 
0.399941 , -0.248941 , 0.66758 , 0.217032 , 36.9963 , 0.318727 , 0.948342 , 0.400051 , 0.26143 , 1.01586 , -0.185648 , 0.482923 , 
0.0863769 , -0.862161 , 0.863882 , 0.708855 , 2.61095 , 0.962393 , 0.997902 , 4.30887 , 0.343414 , 1.0597 , -2.19829 , 0.508069 , 
0.310882 , -0.137086 , 0.603263 , 1.87968 , -0.573628 , 0.495545 , 0.934271 , -0.695118 , 0.611116 , 0.999173 , 0.948 , 0.573585 , 
0.73388 , -4.29244 , 0.773225 , 0.743018 , -10.2302 , 0.31591 , 1.21932 , 0.880532 , 0.446331 , 1.12732 , -0.767154 , 0.50273 , 
2.14464 , 0.0500143 , 0.0595728 , 0.789202 , 0.615881 , 0.197698 , 1.02341 , 0.462034 , 0.559996 , 1.12524 , 5.72802 , 0.531291 , 
0.477642 , -0.0799524 , 0.133171 , 2.86829 , -0.446281 , 0.162756 , 0.981684 , 15.9647 , 0.568168 , 1.01962 , 2.06443 , 0.534814 , 
1.03168 , 1.49391 , 0.119946 , 1.83043 , 1.73852 , 0.518283 , 0.629001 , -0.0578 , 0.432947 , 1.00756 , -21.5528 , 0.507685 , 
1.11829 , -0.202434 , 0.194128 , 1.2304 , -0.459389 , 0.36592 , 0.931668 , 0.913084 , 0.557418 , 0.933906 , 1.93324 , 0.438205 , 
1.98766 , -0.105543 , 0.8672 , 0.978631 , 0.71239 , 0.670856 , 1.11104 , 0.143355 , 0.356931 , 0.956589 , 0.196048 , 0.52679 , 
0.103705 , -0.0560975 , 0.665156 , 0.248801 , 11.0606 , 0.332609 , 1.14183 , 0.0589596 , 0.399356 , 1.14459 , 1.07581 , 0.471513 , 
2.60109 , -3.64058 , 0.527841 , 0.682967 , -0.282256 , 0.688458 , 1.29428 , -0.2337 , 0.653083 , 1.10821 , 0.0849174 , 0.504254 , 
0.806307 , -2.5388 , 0.773708 , 1.47154 , 1.37256 , 0.335184 , 1.05852 , 1.23715 , 0.395291 , 1.0302 , -1.12191 , 0.497314 , 
2.51862 , 0.403822 , 0.844573 , 1.72994 , 2.77017 , 0.499461 , 1.02594 , 0.133045 , 0.41623 , 1.057 , -0.00381924 , 0.48737 , 
0.887055 , -0.409403 , 0.249681 , 0.555261 , -3.84432 , 0.352357 , 0.570997 , -3.79162 , 0.539704 , 1.07779 , -2.99097 , 0.461594 , 
0.566679 , -1.25996 , 0.933983 , 0.185666 , 1.24624 , 0.430096 , 1.09927 , -0.505035 , 0.492191 , 0.94741 , -1.28336 , 0.487644 , 
2.91593 , -1.2532 , 0.262485 , 0.415001 , 0.291487 , 0.839473 , 1.2368 , -0.976971 , 0.487104 , 1.02019 , -0.77619 , 0.500402 , 
1.51644 , -0.510548 , 0.057474 , 0.102918 , -0.824374 , 0.500789 , 0.825631 , -0.277517 , 0.618997 , 0.994457 , 0.307211 , 0.456935 , 
0.129695 , 0.487175 , 0.892008 , 1.07511 , -4.95959 , 0.842324 , 1.48047 , 26.4735 , 0.397987 , 0.952759 , 0.55563 , 0.507482 , 
0.438846 , 1.35722 , 0.134824 , 1.4729 , -1.43479 , 0.537295 , 0.833739 , 0.192886 , 0.445869 , 0.842079 , -1.7801 , 0.522392 , 
1.55991 , 0.695798 , 0.686481 , 0.966402 , 6.21731 , 0.435777 , 1.7637 , 0.192763 , 0.395509 , 0.844903 , -1.60206 , 0.538332 , 
0.918468 , -2.37483 , 0.0961542 , 0.284567 , -0.0941114 , 0.104365 , 0.513409 , 3.12768 , 0.298307 , 0.837748 , -0.219652 , 0.514629 , 
0.457007 , -1.35973 , 0.680714 , 0.164731 , 0.527823 , 0.561572 , 0.630529 , -1.27426 , 0.559964 , 0.915951 , -0.20221 , 0.522874 , 
0.635303 , -3.36138 , 0.616326 , 0.89555 , 0.0944003 , 0.272653 , 0.761504 , -3.83203 , 0.471259 , 1.22866 , 0.483379 , 0.507825 , 
0.12775 , 0.542837 , 0.84711 , 0.814251 , 0.1642 , 0.611024 , 0.980481 , -3.42163 , 0.383021 , 1.03639 , 3.59509 , 0.500642 , 
2.60947 , 0.459282 , 0.285072 , 0.687309 , 3.92653 , 0.62011 , 1.47873 , -0.640152 , 0.594967 , 1.21216 , 1.36848 , 0.539608 , 
0.579741 , -1.82442 , 0.176284 , 0.344994 , 0.989329 , 0.388231 , 2.08794 , 13.58 , 0.481496 , 1.21489 , 0.307746 , 0.499107 , 
1.18021 , 1.12384 , 0.340766 , 1.52834 , -2.23121 , 0.205612 , 0.84451 , 0.44547 , 0.456991 , 1.24992 , 3.41139 , 0.512852 , 
0.749175 , 4.91299 , 0.346513 , 1.44529 , -0.452635 , 0.424761 , 1.07504 , 0.075732 , 0.552298 , 0.990939 , -0.0367713 , 0.487469 , 
3.30489 , 1.271 , 0.696568 , 0.779152 , -1.32515 , 0.781255 , 1.21967 , -2.04863 , 0.644015 , 1.01116 , 3.16835 , 0.520695 , 
0.721714 , 5.17405 , 0.363125 , 0.603887 , 0.658918 , 0.212753 , 0.964548 , -0.357607 , 0.494705 , 0.978096 , 1.36496 , 0.434993 , 
1.00768 , -2.52377 , 0.405643 , 0.627454 , -0.224311 , 0.164146 , 1.46471 , 4.90846 , 0.490616 , 1.00151 , 6.5914 , 0.520323 , 
1.59666 , -3.79781 , 0.416346 , 0.146616 , 0.822365 , 0.682136 , 1.32294 , 0.114422 , 0.429388 , 0.980111 , -1.59408 , 0.524637 , 
0.634815 , 0.265168 , 0.944475 , 1.01371 , 1.80046 , 0.589755 , 1.23363 , 1.56319 , 0.529145 , 1.02287 , -0.721393 , 0.510284 , 
0.702808 , 6.7169 , 0.622525 , 2.71642 , 0.238178 , 0.759118 , 0.686992 , -0.590891 , 0.539184 , 0.854595 , -10.3444 , 0.519497 , 
0.777824 , 5.18315 , 0.471305 , 1.93093 , 0.797328 , 0.325543 , 1.58191 , -19.3837 , 0.502477 , 0.99811 , 2.19093 , 0.490313 , 
0.594563 , 7.2722 , 0.493856 , 0.39008 , 71.1897 , 0.38461 , 0.980555 , -0.396098 , 0.51563 , 0.878003 , -21.0341 , 0.481265 , 
0.664952 , -0.0855818 , 0.0207304 , 0.397974 , 5.37481 , 0.331732 , 1.01361 , -0.373371 , 0.544575 , 1.08859 , 22.075 , 0.481856 , 
0.129692 , -4.21279 , 0.695196 , 2.1898 , 0.557632 , 0.407582 , 1.06094 , 1.15228 , 0.52634 , 0.951007 , 3.9074 , 0.466631 , 
0.940448 , 0.594573 , 0.680792 , 1.17481 , 0.801871 , 0.49938 , 0.983516 , -0.249785 , 0.604873 , 1.19474 , 0.353078 , 0.481724 , 
0.133942 , 0.419828 , 0.881132 , 0.297119 , -0.23578 , 0.451945 , 0.674907 , 2.65898 , 0.367423 , 1.04587 , 3.15669 , 0.489293 , 
0.910868 , 3.19974 , 0.442808 , 2.44424 , 0.850095 , 0.34536 , 0.527642 , -0.602414 , 0.581239 , 0.889428 , 0.399578 , 0.500504 , 
2.65488 , 1.24753 , 0.383304 , 0.597613 , -0.357814 , 0.526194 , 1.23509 , 1.51822 , 0.516025 , 0.983589 , 1.97167 , 0.471937 , 
0.0525007 , 0.48045 , 0.284119 , 1.7855 , -0.320368 , 0.558145 , 0.993606 , -0.0605024 , 0.460158 , 0.991582 , 0.196818 , 0.481575 , 
0.442764 , 1.30148 , 0.256086 , 0.627652 , 3.55398 , 0.330076 , 1.12897 , -0.36594 , 0.471748 , 1.04994 , -0.779601 , 0.494272 , 
0.0924269 , 1.92606 , 0.770483 , 1.06618 , 1.05783 , 0.713429 , 1.21536 , 5.09873 , 0.606505 , 0.933666 , -0.63075 , 0.535827 , 
0.049351 , -2.00674 , 0.373365 , 0.65791 , -1.5398 , 0.62685 , 0.934169 , -2.08567 , 0.530746 , 0.766357 , -1.05752 , 0.51994 , 
0.597855 , 0.0496725 , 0.195284 , 0.567062 , 0.684624 , 0.748277 , 1.23256 , 0.503442 , 0.501304 , 0.770711 , -0.0814113 , 0.501341 , 
0.0719394 , -1.93208 , 0.247779 , 0.239441 , -0.307831 , 0.595591 , 1.41863 , -0.10343 , 0.568861 , 0.864222 , 1.53678 , 0.446816 , 
0.442532 , -1.12172 , 0.164329 , 1.55765 , -4.43015 , 0.517674 , 0.820493 , 0.171874 , 0.533995 , 0.82961 , -29.9848 , 0.456572 , 
2.37547 , 1.27386 , 0.529402 , 0.461262 , -0.719105 , 0.345294 , 1.38164 , -1.09445 , 0.553804 , 0.89472 , 0.333369 , 0.511945 , 
2.07027 , -0.193617 , 0.837483 , 0.689718 , -0.771116 , 0.766779 , 0.5924 , 0.371368 , 0.393268 , 1.05436 , -1.37089 , 0.509741 , 
3.14155 , 7.82582 , 0.871029 , 3.26068 , 7.3939 , 0.538642 , 0.672698 , -1.12679 , 0.332188 , 1.23143 , 1.01764 , 0.484087 , 
4.81364 , -1.35559 , 0.601159 , 0.237946 , 7.28676 , 0.631789 , 1.03274 , -2.24723 , 0.382383 , 1.10956 , 1.19199 , 0.5064 , 
2.80319 , 1.46673 , 0.202919 , 0.247271 , 1.15964 , 0.803042 , 1.18955 , 0.354368 , 0.453818 , 1.02517 , -0.118277 , 0.493544 , 
0.314542 , 1.79378 , 0.67318 , 0.331073 , 1.67434 , 0.515854 , 0.9541 , -1.37575 , 0.56337 , 0.873734 , -2.43774 , 0.491326 , 
1.27195 , 0.900355 , 0.119108 , 0.363113 , -0.262555 , 0.452166 , 1.12103 , -0.0687137 , 0.449077 , 0.937854 , 3.58175 , 0.490675 , 
2.59719 , -0.0200396 , 0.108051 , 1.68517 , -2.76647 , 0.744919 , 0.91773 , 0.212762 , 0.499438 , 0.960719 , -1.6068 , 0.490145 , 
0.22684 , -7.28435 , 0.331355 , 1.50169 , -1.65272 , 0.842806 , 0.997646 , -4.08752 , 0.349192 , 0.919378 , -0.538431 , 0.52122 , 
0.23804 , -21.2494 , 0.292259 , 2.40297 , -4.76548 , 0.850405 , 1.32964 , -3.91913 , 0.643721 , 0.921707 , 0.679002 , 0.510261 , 
